provincia ;canton;Edad;personas_por_edad
Loja;Zapotillo;De 30-34;89
Loja;Zapotillo;De 35-39;72
Loja;Zapotillo;De 40-44;58
Loja;Zapotillo;De 45-49;49
Loja;Zapotillo;De 50-54;45
Loja;Zapotillo;De 55-59;45
Loja;Zapotillo;De 60-64;49
Loja;Zapotillo;De 65-69;55
Loja;Zapotillo;De 70-74;28
Loja;Zapotillo;De 75-79;27
Loja;Zapotillo;De 80-84;21
Loja;Zapotillo;85 o más;23
Loja;Zapotillo;Total Cazaderos;473
Loja;Zapotillo;De 0-4;23
Loja;Zapotillo;De 5-9;31
Loja;Zapotillo;De 10-14;42
Loja;Zapotillo;De 15-19;40
Loja;Zapotillo;De 20-24;27
Loja;Zapotillo;De 25-29;21
Loja;Zapotillo;De 30-34;34
Loja;Zapotillo;De 35-39;29
Loja;Zapotillo;De 40-44;22
Loja;Zapotillo;De 45-49;34
Loja;Zapotillo;De 50-54;30
Loja;Zapotillo;De 55-59;20
Loja;Zapotillo;De 60-64;31
Loja;Zapotillo;De 65-69;21
Loja;Zapotillo;De 70-74;21
Loja;Zapotillo;De 75-79;19
Loja;Zapotillo;De 80-84;11
Loja;Zapotillo;85 o más;17
Loja;Pindal;Total Pindal;10.409
Loja;Pindal;De 0-4;873
Loja;Pindal;De 5-9;923
Loja;Pindal;De 10-14;990
Loja;Pindal;De 15-19;1.015
Loja;Pindal;De 20-24;895
Loja;Pindal;De 25-29;810
Loja;Pindal;De 30-34;769
Loja;Pindal;De 35-39;664
Loja;Pindal;De 40-44;638
Loja;Pindal;De 45-49;536
Loja;Pindal;De 50-54;427
Loja;Pindal;De 55-59;381
Loja;Pindal;De 60-64;339
Loja;Pindal;De 65-69;339
Loja;Pindal;De 70-74;287
Loja;Pindal;De 75-79;217
Loja;Pindal;De 80-84;151
Loja;Pindal;85 o más;155
Loja;Pindal;Total Pindal;4.393
Loja;Pindal;De 0-4;373
Loja;Pindal;De 5-9;416
Loja;Pindal;De 10-14;399
Loja;Pindal;De 15-19;433
Loja;Pindal;De 20-24;371
Loja;Pindal;De 25-29;334
Loja;Pindal;De 30-34;348
Loja;Pindal;De 35-39;294
Loja;Pindal;De 40-44;277
Loja;Pindal;De 45-49;229
Loja;Pindal;De 50-54;187
Loja;Pindal;De 55-59;167
Loja;Pindal;De 60-64;121
Loja;Pindal;De 65-69;125
Loja;Pindal;De 70-74;104
Loja;Pindal;De 75-79;84
Loja;Pindal;De 80-84;65
Loja;Pindal;85 o más;66
Loja;Pindal;Total Chaquinal;995
Loja;Pindal;De 0-4;47
Loja;Pindal;De 5-9;78
Loja;Pindal;De 10-14;95
Loja;Pindal;De 15-19;84
Loja;Pindal;De 20-24;61
Loja;Pindal;De 25-29;66
Loja;Pindal;De 30-34;67
Loja;Pindal;De 35-39;62
Loja;Pindal;De 40-44;71
Loja;Pindal;De 45-49;62
Loja;Pindal;De 50-54;48
Loja;Pindal;De 55-59;38
Loja;Pindal;De 60-64;47
Loja;Pindal;De 65-69;62
Loja;Pindal;De 70-74;45
Loja;Pindal;De 75-79;22
Loja;Pindal;De 80-84;21
Loja;Pindal;85 o más;19
Loja;Pindal;Total 12 de Diciembre;2.060
Loja;Pindal;De 0-4;189
Loja;Pindal;De 5-9;168
Loja;Pindal;De 10-14;185
Loja;Pindal;De 15-19;226
Loja;Pindal;De 20-24;181
Loja;Pindal;De 25-29;160
Loja;Pindal;De 30-34;122
Loja;Pindal;De 35-39;115
Loja;Pindal;De 40-44;110
Loja;Pindal;De 45-49;118
Loja;Pindal;De 50-54;80
Loja;Pindal;De 55-59;68
Loja;Pindal;De 60-64;70
Loja;Pindal;De 65-69;80
Loja;Pindal;De 70-74;63
Loja;Pindal;De 75-79;61
Loja;Pindal;De 80-84;28
Loja;Pindal;85 o más;36
Loja;Pindal;Total Milagros;2.961
Loja;Pindal;De 0-4;264
Loja;Pindal;De 5-9;261
Loja;Pindal;De 10-14;311
Loja;Pindal;De 15-19;272
Loja;Pindal;De 20-24;282
Loja;Pindal;De 25-29;250
Loja;Pindal;De 30-34;232
Loja;Pindal;De 35-39;193
Loja;Pindal;De 40-44;180
Loja;Pindal;De 45-49;127
Loja;Pindal;De 50-54;112
Loja;Pindal;De 55-59;108
Loja;Pindal;De 60-64;101
Loja;Pindal;De 65-69;72
Loja;Pindal;De 70-74;75
Loja;Pindal;De 75-79;50
Loja;Pindal;De 80-84;37
Loja;Pindal;85 o más;34
Loja;Quilanga;Total Quilanga;3.971
Loja;Quilanga;De 0-4;221
Loja;Quilanga;De 5-9;228
Loja;Quilanga;De 10-14;355
Loja;Quilanga;De 15-19;345
Loja;Quilanga;De 20-24;265
Loja;Quilanga;De 25-29;234
Loja;Quilanga;De 30-34;211
Loja;Quilanga;De 35-39;212
Loja;Quilanga;De 40-44;186
Loja;Quilanga;De 45-49;213
Loja;Quilanga;De 50-54;229
Loja;Quilanga;De 55-59;217
Loja;Quilanga;De 60-64;219
Loja;Quilanga;De 65-69;217
Loja;Quilanga;De 70-74;166
Loja;Quilanga;De 75-79;180
Loja;Quilanga;De 80-84;118
Loja;Quilanga;85 o más;155
Loja;Quilanga;Total Quilanga;2.559
Loja;Quilanga;De 0-4;136
Loja;Quilanga;De 5-9;144
Loja;Quilanga;De 10-14;236
Loja;Quilanga;De 15-19;219
Loja;Quilanga;De 20-24;165
Loja;Quilanga;De 25-29;156
Loja;Quilanga;De 30-34;130
Loja;Quilanga;De 35-39;136
Loja;Quilanga;De 40-44;119
Loja;Quilanga;De 45-49;149
Loja;Quilanga;De 50-54;154
Loja;Quilanga;De 55-59;141
Loja;Quilanga;De 60-64;134
Loja;Quilanga;De 65-69;130
Loja;Quilanga;De 70-74;99
Loja;Quilanga;De 75-79;122
Loja;Quilanga;De 80-84;79
Loja;Quilanga;85 o más;110
Loja;Quilanga;Total Fundochamba;293
Loja;Quilanga;De 0-4;16
Loja;Quilanga;De 5-9;16
Loja;Quilanga;De 10-14;21
Loja;Quilanga;De 15-19;20
Loja;Quilanga;De 20-24;15
Loja;Quilanga;De 25-29;16
Loja;Quilanga;De 30-34;23
Loja;Quilanga;De 35-39;15
Loja;Quilanga;De 40-44;7
Loja;Quilanga;De 45-49;8
Loja;Quilanga;De 50-54;17
Loja;Quilanga;De 55-59;18
Loja;Quilanga;De 60-64;21
Loja;Quilanga;De 65-69;25
Loja;Quilanga;De 70-74;18
Loja;Quilanga;De 75-79;16
Loja;Quilanga;De 80-84;9
Loja;Quilanga;85 o más;12
Loja;Quilanga;Total San Antonio de las Aradas;1.119
Loja;Quilanga;De 0-4;69
Loja;Quilanga;De 5-9;68
Loja;Quilanga;De 10-14;98
Loja;Quilanga;De 15-19;106
Loja;Quilanga;De 20-24;85
Loja;Quilanga;De 25-29;62
Loja;Quilanga;De 30-34;58
Loja;Quilanga;De 35-39;61
Loja;Quilanga;De 40-44;60
Loja;Quilanga;De 45-49;56
Loja;Quilanga;De 50-54;58
Loja;Quilanga;De 55-59;58
Loja;Quilanga;De 60-64;64
Loja;Quilanga;De 65-69;62
Loja;Quilanga;De 70-74;49
Loja;Quilanga;De 75-79;42
Loja;Quilanga;De 80-84;30
Loja;Quilanga;85 o más;33
Loja;Olmedo;Total Olmedo;4.164
Loja;Olmedo;De 0-4;265
Loja;Olmedo;De 5-9;263
Loja;Olmedo;De 10-14;329
Loja;Olmedo;De 15-19;381
Loja;Olmedo;De 20-24;329
Loja;Olmedo;De 25-29;268
Loja;Olmedo;De 30-34;245
Loja;Olmedo;De 35-39;191
Loja;Olmedo;De 40-44;176
Loja;Olmedo;De 45-49;194
Loja;Olmedo;De 50-54;218
Loja;Olmedo;De 55-59;201
Loja;Olmedo;De 60-64;223
Loja;Olmedo;De 65-69;220
Loja;Olmedo;De 70-74;203
Loja;Olmedo;De 75-79;182
Loja;Olmedo;De 80-84;152
Loja;Olmedo;85 o más;124
Loja;Olmedo;Total Olmedo;3.702
Loja;Olmedo;De 0-4;240
Loja;Olmedo;De 5-9;237
Loja;Olmedo;De 10-14;299
Loja;Olmedo;De 15-19;339
Loja;Olmedo;De 20-24;307
Loja;Olmedo;De 25-29;246
Loja;Olmedo;De 30-34;225
Loja;Olmedo;De 35-39;171
Loja;Olmedo;De 40-44;153
Loja;Olmedo;De 45-49;164
Loja;Olmedo;De 50-54;196
Loja;Olmedo;De 55-59;178
Loja;Olmedo;De 60-64;195
Loja;Olmedo;De 65-69;196
Loja;Olmedo;De 70-74;179
Loja;Olmedo;De 75-79;149
Loja;Olmedo;De 80-84;125
Loja;Olmedo;85 o más;103
Loja;Olmedo;Total La Tingue;462
Loja;Olmedo;De 0-4;25
Loja;Olmedo;De 5-9;26
Loja;Olmedo;De 10-14;30
Loja;Olmedo;De 15-19;42
Loja;Olmedo;De 20-24;22
Loja;Olmedo;De 25-29;22
Loja;Olmedo;De 30-34;20
Loja;Olmedo;De 35-39;20
Loja;Olmedo;De 40-44;23
Loja;Olmedo;De 45-49;30
Loja;Olmedo;De 50-54;22
Loja;Olmedo;De 55-59;23
Loja;Olmedo;De 60-64;28
Loja;Olmedo;De 65-69;24
Loja;Olmedo;De 70-74;24
Loja;Olmedo;De 75-79;33
Loja;Olmedo;De 80-84;27
Loja;Olmedo;85 o más;21
Los Ríos;Total Los Ríos;Total Los Ríos;898.652
Los Ríos;Total Los Ríos;De 0-4;81.018
Los Ríos;Total Los Ríos;De 5-9;78.284
Los Ríos;Total Los Ríos;De 10-14;92.411
Los Ríos;Total Los Ríos;De 15-19;85.055
Los Ríos;Total Los Ríos;De 20-24;82.498
Los Ríos;Total Los Ríos;De 25-29;68.205
Los Ríos;Total Los Ríos;De 30-34;60.529
Los Ríos;Total Los Ríos;De 35-39;56.634
Los Ríos;Total Los Ríos;De 40-44;55.951
Los Ríos;Total Los Ríos;De 45-49;49.132
Los Ríos;Total Los Ríos;De 50-54;44.817
Los Ríos;Total Los Ríos;De 55-59;38.604
Los Ríos;Total Los Ríos;De 60-64;31.933
Los Ríos;Total Los Ríos;De 65-69;25.746
Los Ríos;Total Los Ríos;De 70-74;18.673
Los Ríos;Total Los Ríos;De 75-79;13.069
Los Ríos;Total Los Ríos;De 80-84;8.425
Los Ríos;Total Los Ríos;85 o más;7.668
Los Ríos;Babahoyo;Total Babahoyo;178.509
Los Ríos;Babahoyo;De 0-4;15.249
Los Ríos;Babahoyo;De 5-9;15.223
Los Ríos;Babahoyo;De 10-14;17.131
Los Ríos;Babahoyo;De 15-19;15.977
Los Ríos;Babahoyo;De 20-24;16.360
Los Ríos;Babahoyo;De 25-29;13.919
Los Ríos;Babahoyo;De 30-34;12.027
Los Ríos;Babahoyo;De 35-39;11.578
Los Ríos;Babahoyo;De 40-44;11.750
Los Ríos;Babahoyo;De 45-49;10.107
Los Ríos;Babahoyo;De 50-54;9.393
Los Ríos;Babahoyo;De 55-59;8.077
Los Ríos;Babahoyo;De 60-64;6.763
Los Ríos;Babahoyo;De 65-69;5.564
Los Ríos;Babahoyo;De 70-74;3.777
Los Ríos;Babahoyo;De 75-79;2.531
Los Ríos;Babahoyo;De 80-84;1.560
Los Ríos;Babahoyo;85 o más;1.523
Los Ríos;Babahoyo;Total Babahoyo;112.033
Los Ríos;Babahoyo;De 0-4;9.015
Los Ríos;Babahoyo;De 5-9;9.309
Los Ríos;Babahoyo;De 10-14;10.416
Los Ríos;Babahoyo;De 15-19;9.555
Los Ríos;Babahoyo;De 20-24;10.133
Los Ríos;Babahoyo;De 25-29;8.816
Los Ríos;Babahoyo;De 30-34;7.744
Los Ríos;Babahoyo;De 35-39;7.383
Los Ríos;Babahoyo;De 40-44;7.609
Los Ríos;Babahoyo;De 45-49;6.481
Los Ríos;Babahoyo;De 50-54;6.046
Los Ríos;Babahoyo;De 55-59;5.345
Los Ríos;Babahoyo;De 60-64;4.554
Los Ríos;Babahoyo;De 65-69;3.629
Los Ríos;Babahoyo;De 70-74;2.450
Los Ríos;Babahoyo;De 75-79;1.625
Los Ríos;Babahoyo;De 80-84;987
Los Ríos;Babahoyo;85 o más;936
Los Ríos;Babahoyo;Total Caracol;5.226
Los Ríos;Babahoyo;De 0-4;565
Los Ríos;Babahoyo;De 5-9;462
Los Ríos;Babahoyo;De 10-14;539
Los Ríos;Babahoyo;De 15-19;556
Los Ríos;Babahoyo;De 20-24;526
Los Ríos;Babahoyo;De 25-29;420
Los Ríos;Babahoyo;De 30-34;330
Los Ríos;Babahoyo;De 35-39;332
Los Ríos;Babahoyo;De 40-44;320
Los Ríos;Babahoyo;De 45-49;245
Los Ríos;Babahoyo;De 50-54;229
Los Ríos;Babahoyo;De 55-59;194
Los Ríos;Babahoyo;De 60-64;154
Los Ríos;Babahoyo;De 65-69;126
Los Ríos;Babahoyo;De 70-74;99
Los Ríos;Babahoyo;De 75-79;52
Los Ríos;Babahoyo;De 80-84;43
Los Ríos;Babahoyo;85 o más;34
Los Ríos;Babahoyo;Total Febres Cordero;19.012
Los Ríos;Babahoyo;De 0-4;1.615
Los Ríos;Babahoyo;De 5-9;1.612
Los Ríos;Babahoyo;De 10-14;1.783
Los Ríos;Babahoyo;De 15-19;1.792
Los Ríos;Babahoyo;De 20-24;1.788
Los Ríos;Babahoyo;De 25-29;1.444
Los Ríos;Babahoyo;De 30-34;1.148
Los Ríos;Babahoyo;De 35-39;1.184
Los Ríos;Babahoyo;De 40-44;1.187
Los Ríos;Babahoyo;De 45-49;1.114
Los Ríos;Babahoyo;De 50-54;1.042
Los Ríos;Babahoyo;De 55-59;831
Los Ríos;Babahoyo;De 60-64;699
Los Ríos;Babahoyo;De 65-69;621
Los Ríos;Babahoyo;De 70-74;413
Los Ríos;Babahoyo;De 75-79;332
Los Ríos;Babahoyo;De 80-84;194
Los Ríos;Babahoyo;85 o más;213
Los Ríos;Babahoyo;Total Pimocha;28.145
Los Ríos;Babahoyo;De 0-4;2.862
Los Ríos;Babahoyo;De 5-9;2.684
Los Ríos;Babahoyo;De 10-14;3.017
Los Ríos;Babahoyo;De 15-19;2.758
Los Ríos;Babahoyo;De 20-24;2.603
Los Ríos;Babahoyo;De 25-29;2.118
Los Ríos;Babahoyo;De 30-34;1.906
Los Ríos;Babahoyo;De 35-39;1.882
Los Ríos;Babahoyo;De 40-44;1.740
Los Ríos;Babahoyo;De 45-49;1.421
Los Ríos;Babahoyo;De 50-54;1.259
Los Ríos;Babahoyo;De 55-59;1.044
Los Ríos;Babahoyo;De 60-64;849
Los Ríos;Babahoyo;De 65-69;732
Los Ríos;Babahoyo;De 70-74;520
Los Ríos;Babahoyo;De 75-79;332
Los Ríos;Babahoyo;De 80-84;201
Los Ríos;Babahoyo;85 o más;217
Los Ríos;Babahoyo;Total La Unión;14.093
Los Ríos;Babahoyo;De 0-4;1.192
Los Ríos;Babahoyo;De 5-9;1.156
Los Ríos;Babahoyo;De 10-14;1.376
Los Ríos;Babahoyo;De 15-19;1.316
Los Ríos;Babahoyo;De 20-24;1.310
Los Ríos;Babahoyo;De 25-29;1.121
Los Ríos;Babahoyo;De 30-34;899
Los Ríos;Babahoyo;De 35-39;797
Los Ríos;Babahoyo;De 40-44;894
Los Ríos;Babahoyo;De 45-49;846
Los Ríos;Babahoyo;De 50-54;817
Los Ríos;Babahoyo;De 55-59;663
Los Ríos;Babahoyo;De 60-64;507
Los Ríos;Babahoyo;De 65-69;456
Los Ríos;Babahoyo;De 70-74;295
Los Ríos;Babahoyo;De 75-79;190
Los Ríos;Babahoyo;De 80-84;135
Los Ríos;Babahoyo;85 o más;123
Los Ríos;Baba;Total Baba;45.296
Los Ríos;Baba;De 0-4;4.224
Los Ríos;Baba;De 5-9;3.923
Los Ríos;Baba;De 10-14;4.634
Los Ríos;Baba;De 15-19;4.278
Los Ríos;Baba;De 20-24;4.093
Los Ríos;Baba;De 25-29;3.418
Los Ríos;Baba;De 30-34;3.108
Los Ríos;Baba;De 35-39;2.767
Los Ríos;Baba;De 40-44;2.782
Los Ríos;Baba;De 45-49;2.424
Los Ríos;Baba;De 50-54;2.244
Los Ríos;Baba;De 55-59;1.982
Los Ríos;Baba;De 60-64;1.597
Los Ríos;Baba;De 65-69;1.302
Los Ríos;Baba;De 70-74;931
Los Ríos;Baba;De 75-79;740
Los Ríos;Baba;De 80-84;413
Los Ríos;Baba;85 o más;436
Los Ríos;Baba;Total Baba;21.574
Los Ríos;Baba;De 0-4;2.092
Los Ríos;Baba;De 5-9;1.904
Los Ríos;Baba;De 10-14;2.177
Los Ríos;Baba;De 15-19;1.988
Los Ríos;Baba;De 20-24;2.054
Los Ríos;Baba;De 25-29;1.678
Los Ríos;Baba;De 30-34;1.462
Los Ríos;Baba;De 35-39;1.296
Los Ríos;Baba;De 40-44;1.266
Los Ríos;Baba;De 45-49;1.123
Los Ríos;Baba;De 50-54;1.096
Los Ríos;Baba;De 55-59;962
Los Ríos;Baba;De 60-64;754
Los Ríos;Baba;De 65-69;592
Los Ríos;Baba;De 70-74;435
Los Ríos;Baba;De 75-79;331
Los Ríos;Baba;De 80-84;172
Los Ríos;Baba;85 o más;192
Los Ríos;Baba;Total Guare;13.581
Los Ríos;Baba;De 0-4;1.240
Los Ríos;Baba;De 5-9;1.177
Los Ríos;Baba;De 10-14;1.375
Los Ríos;Baba;De 15-19;1.342
Los Ríos;Baba;De 20-24;1.167
Los Ríos;Baba;De 25-29;982
Los Ríos;Baba;De 30-34;885
Los Ríos;Baba;De 35-39;805
Los Ríos;Baba;De 40-44;879
Los Ríos;Baba;De 45-49;740
Los Ríos;Baba;De 50-54;637
Los Ríos;Baba;De 55-59;569
Los Ríos;Baba;De 60-64;505
Los Ríos;Baba;De 65-69;448
Los Ríos;Baba;De 70-74;289
Los Ríos;Baba;De 75-79;254
Los Ríos;Baba;De 80-84;136
Los Ríos;Baba;85 o más;151
Los Ríos;Baba;Total Isla de Bejucal;10.141
Los Ríos;Baba;De 0-4;892
Los Ríos;Baba;De 5-9;842
Los Ríos;Baba;De 10-14;1.082
Los Ríos;Baba;De 15-19;948
Los Ríos;Baba;De 20-24;872
Los Ríos;Baba;De 25-29;758
Los Ríos;Baba;De 30-34;761
Los Ríos;Baba;De 35-39;666
Los Ríos;Baba;De 40-44;637
Los Ríos;Baba;De 45-49;561
Los Ríos;Baba;De 50-54;511
Los Ríos;Baba;De 55-59;451
Los Ríos;Baba;De 60-64;338
Los Ríos;Baba;De 65-69;262
Los Ríos;Baba;De 70-74;207
Los Ríos;Baba;De 75-79;155
Los Ríos;Baba;De 80-84;105
Los Ríos;Baba;85 o más;93
Los Ríos;Montalvo;Total Montalvo;28.354
Los Ríos;Montalvo;De 0-4;2.201
Los Ríos;Montalvo;De 5-9;2.229
Los Ríos;Montalvo;De 10-14;2.667
Los Ríos;Montalvo;De 15-19;2.551
Los Ríos;Montalvo;De 20-24;2.632
Los Ríos;Montalvo;De 25-29;2.101
Los Ríos;Montalvo;De 30-34;1.871
Los Ríos;Montalvo;De 35-39;1.914
Los Ríos;Montalvo;De 40-44;1.853
Los Ríos;Montalvo;De 45-49;1.678
Los Ríos;Montalvo;De 50-54;1.499
Los Ríos;Montalvo;De 55-59;1.310
Los Ríos;Montalvo;De 60-64;1.130
Los Ríos;Montalvo;De 65-69;853
Los Ríos;Montalvo;De 70-74;677
Los Ríos;Montalvo;De 75-79;499
Los Ríos;Montalvo;De 80-84;351
Los Ríos;Montalvo;85 o más;338
Los Ríos;Montalvo;Total Montalvo;25.875
Los Ríos;Montalvo;De 0-4;2.015
Los Ríos;Montalvo;De 5-9;2.062
Los Ríos;Montalvo;De 10-14;2.463
Los Ríos;Montalvo;De 15-19;2.331
Los Ríos;Montalvo;De 20-24;2.424
Los Ríos;Montalvo;De 25-29;1.918
Los Ríos;Montalvo;De 30-34;1.732
Los Ríos;Montalvo;De 35-39;1.769
Los Ríos;Montalvo;De 40-44;1.710
Los Ríos;Montalvo;De 45-49;1.535
Los Ríos;Montalvo;De 50-54;1.339
Los Ríos;Montalvo;De 55-59;1.192
Los Ríos;Montalvo;De 60-64;999
Los Ríos;Montalvo;De 65-69;753
Los Ríos;Montalvo;De 70-74;598
Los Ríos;Montalvo;De 75-79;436
Los Ríos;Montalvo;De 80-84;298
Los Ríos;Montalvo;85 o más;301
Los Ríos;Montalvo;Total La Esmeralda;2.479
Los Ríos;Montalvo;De 0-4;186
Los Ríos;Montalvo;De 5-9;167
Los Ríos;Montalvo;De 10-14;204
Los Ríos;Montalvo;De 15-19;220
Los Ríos;Montalvo;De 20-24;208
Los Ríos;Montalvo;De 25-29;183
Los Ríos;Montalvo;De 30-34;139
Los Ríos;Montalvo;De 35-39;145
Los Ríos;Montalvo;De 40-44;143
Los Ríos;Montalvo;De 45-49;143
Los Ríos;Montalvo;De 50-54;160
Los Ríos;Montalvo;De 55-59;118
Los Ríos;Montalvo;De 60-64;131
Los Ríos;Montalvo;De 65-69;100
Los Ríos;Montalvo;De 70-74;79
Los Ríos;Montalvo;De 75-79;63
Los Ríos;Montalvo;De 80-84;53
Los Ríos;Montalvo;85 o más;37
Los Ríos;Puebloviejo;Total Puebloviejo;40.961
Los Ríos;Puebloviejo;De 0-4;4.168
Los Ríos;Puebloviejo;De 5-9;3.698
Los Ríos;Puebloviejo;De 10-14;4.452
Los Ríos;Puebloviejo;De 15-19;3.859
Los Ríos;Puebloviejo;De 20-24;3.800
Los Ríos;Puebloviejo;De 25-29;3.141
Los Ríos;Puebloviejo;De 30-34;2.974
Los Ríos;Puebloviejo;De 35-39;2.566
Los Ríos;Puebloviejo;De 40-44;2.405
Los Ríos;Puebloviejo;De 45-49;2.194
Los Ríos;Puebloviejo;De 50-54;1.834
Los Ríos;Puebloviejo;De 55-59;1.654
Los Ríos;Puebloviejo;De 60-64;1.331
Los Ríos;Puebloviejo;De 65-69;1.032
Los Ríos;Puebloviejo;De 70-74;763
Los Ríos;Puebloviejo;De 75-79;509
Los Ríos;Puebloviejo;De 80-84;313
Los Ríos;Puebloviejo;85 o más;268
Los Ríos;Puebloviejo;Total Puebloviejo;14.972
Los Ríos;Puebloviejo;De 0-4;1.611
Los Ríos;Puebloviejo;De 5-9;1.337
Los Ríos;Puebloviejo;De 10-14;1.566
Los Ríos;Puebloviejo;De 15-19;1.404
Los Ríos;Puebloviejo;De 20-24;1.375
Los Ríos;Puebloviejo;De 25-29;1.140
Los Ríos;Puebloviejo;De 30-34;1.119
Los Ríos;Puebloviejo;De 35-39;940
Los Ríos;Puebloviejo;De 40-44;826
Los Ríos;Puebloviejo;De 45-49;787
Los Ríos;Puebloviejo;De 50-54;682
Los Ríos;Puebloviejo;De 55-59;606
Los Ríos;Puebloviejo;De 60-64;520
Los Ríos;Puebloviejo;De 65-69;362
Los Ríos;Puebloviejo;De 70-74;281
Los Ríos;Puebloviejo;De 75-79;191
Los Ríos;Puebloviejo;De 80-84;111
Los Ríos;Puebloviejo;85 o más;114
Los Ríos;Puebloviejo;Total Puerto Pechiche;5.221
Los Ríos;Puebloviejo;De 0-4;524
Los Ríos;Puebloviejo;De 5-9;465
Los Ríos;Puebloviejo;De 10-14;576
Los Ríos;Puebloviejo;De 15-19;525
Los Ríos;Puebloviejo;De 20-24;483
Los Ríos;Puebloviejo;De 25-29;390
Los Ríos;Puebloviejo;De 30-34;328
Los Ríos;Puebloviejo;De 35-39;311
Los Ríos;Puebloviejo;De 40-44;302
Los Ríos;Puebloviejo;De 45-49;297
Los Ríos;Puebloviejo;De 50-54;199
Los Ríos;Puebloviejo;De 55-59;201
Los Ríos;Puebloviejo;De 60-64;171
Los Ríos;Puebloviejo;De 65-69;157
Los Ríos;Puebloviejo;De 70-74;123
Los Ríos;Puebloviejo;De 75-79;70
Los Ríos;Puebloviejo;De 80-84;51
Los Ríos;Puebloviejo;85 o más;48
Los Ríos;Puebloviejo;Total San Juan;20.768
Los Ríos;Puebloviejo;De 0-4;2.033
Los Ríos;Puebloviejo;De 5-9;1.896
Los Ríos;Puebloviejo;De 10-14;2.310
Los Ríos;Puebloviejo;De 15-19;1.930
Los Ríos;Puebloviejo;De 20-24;1.942
Los Ríos;Puebloviejo;De 25-29;1.611
Los Ríos;Puebloviejo;De 30-34;1.527
Los Ríos;Puebloviejo;De 35-39;1.315
Los Ríos;Puebloviejo;De 40-44;1.277
Los Ríos;Puebloviejo;De 45-49;1.110
Los Ríos;Puebloviejo;De 50-54;953
Los Ríos;Puebloviejo;De 55-59;847
Los Ríos;Puebloviejo;De 60-64;640
Los Ríos;Puebloviejo;De 65-69;513
Los Ríos;Puebloviejo;De 70-74;359
Los Ríos;Puebloviejo;De 75-79;248
Los Ríos;Puebloviejo;De 80-84;151
Los Ríos;Puebloviejo;85 o más;106
Los Ríos;Quevedo;Total Quevedo;206.008
Los Ríos;Quevedo;De 0-4;18.062
Los Ríos;Quevedo;De 5-9;18.134
Los Ríos;Quevedo;De 10-14;21.605
Los Ríos;Quevedo;De 15-19;19.204
Los Ríos;Quevedo;De 20-24;18.830
Los Ríos;Quevedo;De 25-29;15.966
Los Ríos;Quevedo;De 30-34;14.492
Los Ríos;Quevedo;De 35-39;13.246
Los Ríos;Quevedo;De 40-44;13.010
Los Ríos;Quevedo;De 45-49;11.033
Los Ríos;Quevedo;De 50-54;10.286
Los Ríos;Quevedo;De 55-59;9.082
Los Ríos;Quevedo;De 60-64;7.323
Los Ríos;Quevedo;De 65-69;5.644
Los Ríos;Quevedo;De 70-74;3.955
Los Ríos;Quevedo;De 75-79;2.806
Los Ríos;Quevedo;De 80-84;1.753
Los Ríos;Quevedo;85 o más;1.577
Los Ríos;Quevedo;Total Quevedo;187.103
Los Ríos;Quevedo;De 0-4;16.312
Los Ríos;Quevedo;De 5-9;16.428
Los Ríos;Quevedo;De 10-14;19.519
Los Ríos;Quevedo;De 15-19;17.455
Los Ríos;Quevedo;De 20-24;17.138
Los Ríos;Quevedo;De 25-29;14.484
Los Ríos;Quevedo;De 30-34;13.211
Los Ríos;Quevedo;De 35-39;12.071
Los Ríos;Quevedo;De 40-44;11.844
Los Ríos;Quevedo;De 45-49;10.035
Los Ríos;Quevedo;De 50-54;9.370
Los Ríos;Quevedo;De 55-59;8.267
Los Ríos;Quevedo;De 60-64;6.707
Los Ríos;Quevedo;De 65-69;5.146
Los Ríos;Quevedo;De 70-74;3.579
Los Ríos;Quevedo;De 75-79;2.557
Los Ríos;Quevedo;De 80-84;1.583
Los Ríos;Quevedo;85 o más;1.397
Los Ríos;Quevedo;Total San Carlos;12.037
Los Ríos;Quevedo;De 0-4;1.043
Los Ríos;Quevedo;De 5-9;1.078
Los Ríos;Quevedo;De 10-14;1.302
Los Ríos;Quevedo;De 15-19;1.063
Los Ríos;Quevedo;De 20-24;1.109
Los Ríos;Quevedo;De 25-29;928
Los Ríos;Quevedo;De 30-34;819
Los Ríos;Quevedo;De 35-39;745
Los Ríos;Quevedo;De 40-44;744
Los Ríos;Quevedo;De 45-49;639
Los Ríos;Quevedo;De 50-54;621
Los Ríos;Quevedo;De 55-59;539
Los Ríos;Quevedo;De 60-64;418
Los Ríos;Quevedo;De 65-69;329
Los Ríos;Quevedo;De 70-74;256
Los Ríos;Quevedo;De 75-79;174
Los Ríos;Quevedo;De 80-84;115
Los Ríos;Quevedo;85 o más;115
Los Ríos;Quevedo;Total La Esperanza;6.868
Los Ríos;Quevedo;De 0-4;707
Los Ríos;Quevedo;De 5-9;628
Los Ríos;Quevedo;De 10-14;784
Los Ríos;Quevedo;De 15-19;686
Los Ríos;Quevedo;De 20-24;583
Los Ríos;Quevedo;De 25-29;554
Los Ríos;Quevedo;De 30-34;462
Los Ríos;Quevedo;De 35-39;430
Los Ríos;Quevedo;De 40-44;422
Los Ríos;Quevedo;De 45-49;359
Los Ríos;Quevedo;De 50-54;295
Los Ríos;Quevedo;De 55-59;276
Los Ríos;Quevedo;De 60-64;198
